n_signals,combo,n,acc,avg_ret_pct,p_value,acc_pre2022,acc_post2022,stability
5,bin_gap_pct+bin_pcr_vs_avg+bin_above_ema200+bin_prior_week_bull+bin_pcr,81,0.6419753086419753,0.2114250011897526,0.009730684179729037,0.5925925925925926,0.7407407407407407,0.14814814814814814
5,bin_gap_pct+bin_pcr_vs_avg+bin_above_ema200+bin_consec_up+bin_pcr,81,0.6419753086419753,0.2114250011897526,0.009730684179729037,0.5925925925925926,0.7407407407407407,0.14814814814814814
4,bin_crude_oil_ret5+bin_gap_up+bin_consec_up+bin_pcr,81,0.6419753086419753,0.14410049051228424,0.009730684179729037,0.6,0.7307692307692307,0.13076923076923075
4,bin_crude_oil_ret5+bin_gap_up+bin_prior_week_bull+bin_pcr,81,0.6419753086419753,0.14410049051228424,0.009730684179729037,0.6,0.7307692307692307,0.13076923076923075
5,bin_crude_oil_ret5+bin_gap_up+bin_prior_week_bull+bin_consec_up+bin_pcr,81,0.6419753086419753,0.14410049051228424,0.009730684179729037,0.6,0.7307692307692307,0.13076923076923075
5,bin_stoch_5+bin_crude_oil_ret10+bin_crude_oil_ret5+bin_consec_up+bin_pcr,67,0.6417910447761194,0.10789432535515965,0.01910617127320093,0.5869565217391305,0.7619047619047619,0.17494824016563137
5,bin_stoch_5+bin_crude_oil_ret10+bin_crude_oil_ret5+bin_prior_week_bull+bin_pcr,67,0.6417910447761194,0.10789432535515965,0.01910617127320093,0.5869565217391305,0.7619047619047619,0.17494824016563137
5,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_crude_oil_ret5+bin_consec_up,53,0.6415094339622641,0.13752877778195202,0.038107308629270975,0.5789473684210527,0.8,0.2210526315789474
5,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret5+bin_gap_up+bin_above_ema200,53,0.6415094339622641,0.18828904917532333,0.038107308629270975,0.5714285714285714,0.7777777777777778,0.2063492063492064
5,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_crude_oil_ret5+bin_prior_week_bull,53,0.6415094339622641,0.13752877778195202,0.038107308629270975,0.5789473684210527,0.8,0.2210526315789474
5,bin_gap_pct+bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret10+bin_crude_oil_ret5,53,0.6415094339622641,0.10961921920315269,0.03810730862927101,0.5897435897435898,0.7857142857142857,0.19597069597069594
5,bin_gap_pct+bin_crude_oil_ret10+bin_rsi_5+bin_prior_week_bull+bin_pcr,53,0.6415094339622641,0.17747344359108744,0.038107308629270975,0.5526315789473685,0.8666666666666667,0.3140350877192982
5,bin_gap_pct+bin_crude_oil_ret10+bin_rsi_5+bin_consec_up+bin_pcr,53,0.6415094339622641,0.17747344359108744,0.038107308629270975,0.5526315789473685,0.8666666666666667,0.3140350877192982
4,bin_gap_pct+bin_crude_oil_ret10+bin_rsi_5+bin_pcr,53,0.6415094339622641,0.17747344359108744,0.038107308629270975,0.5526315789473685,0.8666666666666667,0.3140350877192982
4,bin_adx_14+bin_pcr_vs_avg+bin_crude_oil_ret5+bin_pcr,39,0.6410256410256411,-0.0418896871127568,0.07785338890876897,0.5416666666666666,0.8,0.2583333333333334
5,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_rsi_5+bin_gap_up,39,0.6410256410256411,0.1769032762198724,0.07785338890876897,0.5833333333333334,0.7333333333333333,0.1499999999999999
5,bin_stoch_5+bin_crude_oil_ret10+bin_gap_up+bin_above_ema200+bin_pcr,64,0.640625,0.12400390954585266,0.023235761376633704,0.6,0.7368421052631579,0.13684210526315788
5,bin_gap_pct+bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret10+bin_prior_week_bull,64,0.640625,0.20583531954399323,0.023235761376633704,0.5869565217391305,0.7777777777777778,0.1908212560386473
5,bin_gap_pct+bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret10+bin_consec_up,64,0.640625,0.20583531954399323,0.023235761376633704,0.5869565217391305,0.7777777777777778,0.1908212560386473
4,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_rsi_5,50,0.64,0.24116726666822344,0.046587573163795186,0.5625,0.7777777777777778,0.2152777777777778
5,bin_adx_14+bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret5+bin_gap_up,25,0.64,0.16274813739376137,0.1659288821288708,0.5625,0.7777777777777778,0.2152777777777778
5,bin_gap_pct+bin_stoch_5+bin_crude_oil_ret5+bin_rsi_5+bin_pcr,50,0.64,0.08617074738767316,0.046587573163795186,0.5588235294117647,0.8125,0.2536764705882353
5,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_rsi_5+bin_consec_up,50,0.64,0.24116726666822344,0.046587573163795186,0.5625,0.7777777777777778,0.2152777777777778
5,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_rsi_5+bin_prior_week_bull,50,0.64,0.24116726666822344,0.046587573163795186,0.5625,0.7777777777777778,0.2152777777777778
5,bin_crude_oil_ret5+bin_gap_up+bin_above_ema200+bin_prior_week_bull+bin_pcr,75,0.64,0.13363298125614165,0.014295748580516857,0.6078431372549019,0.7083333333333334,0.10049019607843146
5,bin_crude_oil_ret5+bin_gap_up+bin_above_ema200+bin_consec_up+bin_pcr,75,0.64,0.13363298125614165,0.014295748580516857,0.6078431372549019,0.7083333333333334,0.10049019607843146
4,bin_adx_14+bin_crude_oil_ret5+bin_gap_up+bin_above_ema200,61,0.639344262295082,0.1149900056607337,0.02827906489415744,0.5945945945945946,0.7083333333333334,0.11373873873873874
5,bin_crude_oil_ret5+bin_rsi_5+bin_above_ema200+bin_prior_week_bull+bin_pcr,72,0.6388888888888888,0.09982137433199095,0.017340723259229696,0.6041666666666666,0.7083333333333334,0.10416666666666674
5,bin_crude_oil_ret5+bin_rsi_5+bin_above_ema200+bin_consec_up+bin_pcr,72,0.6388888888888888,0.09982137433199095,0.017340723259229696,0.6041666666666666,0.7083333333333334,0.10416666666666674
4,bin_adx_14+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_pcr,36,0.6388888888888888,0.13492361249958412,0.0959917351626074,0.5217391304347826,0.8461538461538461,0.32441471571906355
4,bin_crude_oil_ret5+bin_rsi_5+bin_above_ema200+bin_pcr,72,0.6388888888888888,0.09982137433199095,0.017340723259229696,0.6041666666666666,0.7083333333333334,0.10416666666666674
3,bin_adx_14+bin_pcr_vs_avg+bin_prior_week_bull,83,0.6385542168674698,0.10876709072524939,0.010714654640513977,0.5652173913043478,0.7297297297297297,0.16451233842538193
3,bin_adx_14+bin_pcr_vs_avg+bin_consec_up,83,0.6385542168674698,0.10876709072524939,0.010714654640513977,0.5652173913043478,0.7297297297297297,0.16451233842538193
4,bin_adx_14+bin_pcr_vs_avg+bin_prior_week_bull+bin_consec_up,83,0.6385542168674698,0.10876709072524939,0.010714654640513977,0.5652173913043478,0.7297297297297297,0.16451233842538193
5,bin_gap_pct+bin_crude_oil_ret5+bin_rsi_5+bin_gap_up+bin_pcr,47,0.6382978723404256,0.17327759990393957,0.05702601953411465,0.5625,0.8,0.23750000000000004
5,bin_pcr_vs_avg+bin_crude_oil_ret10+bin_crude_oil_ret5+bin_above_ema200+bin_pcr,58,0.6379310344827587,0.05740656309562327,0.034444859996721734,0.5897435897435898,0.7368421052631579,0.1470985155195681
5,bin_pcr_vs_avg+bin_crude_oil_ret10+bin_rsi_5+bin_gap_up+bin_prior_week_bull,58,0.6379310344827587,0.10343591934781302,0.034444859996721734,0.6176470588235294,0.6666666666666666,0.04901960784313719
5,bin_pcr_vs_avg+bin_crude_oil_ret10+bin_rsi_5+bin_gap_up+bin_consec_up,58,0.6379310344827587,0.10343591934781302,0.034444859996721734,0.6176470588235294,0.6666666666666666,0.04901960784313719
4,bin_pcr_vs_avg+bin_crude_oil_ret10+bin_rsi_5+bin_gap_up,58,0.6379310344827587,0.10343591934781302,0.034444859996721734,0.6176470588235294,0.6666666666666666,0.04901960784313719
5,bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret10+bin_rsi_5+bin_prior_week_bull,69,0.6376811594202898,0.17373003834094553,0.021045805018976946,0.5813953488372093,0.7307692307692307,0.1493738819320214
5,bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret5+bin_gap_up+bin_above_ema200,69,0.6376811594202898,0.14030623860519345,0.021045805018976946,0.6,0.6896551724137931,0.08965517241379317
5,bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret10+bin_rsi_5+bin_consec_up,69,0.6376811594202898,0.17373003834094553,0.021045805018976946,0.5813953488372093,0.7307692307692307,0.1493738819320214
4,bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret10+bin_rsi_5,69,0.6376811594202898,0.17373003834094553,0.021045805018976946,0.5813953488372093,0.7307692307692307,0.1493738819320214
5,bin_gap_pct+bin_crude_oil_ret5+bin_above_ema200+bin_prior_week_bull+bin_pcr,66,0.6363636363636364,0.11214358397453984,0.025557471385566233,0.5714285714285714,0.8235294117647058,0.25210084033613445
5,bin_adx_14+bin_stoch_5+bin_rsi_5+bin_above_ema200+bin_consec_up,99,0.6363636363636364,0.14485225262826043,0.0060468553807150275,0.6056338028169014,0.7142857142857143,0.10865191146881292
5,bin_gap_pct+bin_crude_oil_ret5+bin_above_ema200+bin_consec_up+bin_pcr,66,0.6363636363636364,0.11214358397453984,0.025557471385566233,0.5714285714285714,0.8235294117647058,0.25210084033613445
5,bin_adx_14+bin_stoch_5+bin_rsi_5+bin_above_ema200+bin_prior_week_bull,99,0.6363636363636364,0.14485225262826043,0.0060468553807150275,0.6056338028169014,0.7142857142857143,0.10865191146881292
5,bin_adx_14+bin_gap_pct+bin_stoch_5+bin_crude_oil_ret10+bin_rsi_5,33,0.6363636363636364,0.25116924246009836,0.11863550642551385,0.5416666666666666,0.8888888888888888,0.3472222222222222
5,bin_adx_14+bin_pcr_vs_avg+bin_stoch_5+bin_consec_up+bin_pcr,55,0.6363636363636364,0.07795359845221152,0.04199181746979184,0.5666666666666667,0.72,0.15333333333333332
5,bin_pcr_vs_avg+bin_stoch_5+bin_rsi_5+bin_above_ema200+bin_pcr,88,0.6363636363636364,0.21838541550535714,0.009716806971906895,0.6153846153846154,0.6666666666666666,0.05128205128205121
5,bin_adx_14+bin_gap_pct+bin_crude_oil_ret10+bin_gap_up+bin_above_ema200,33,0.6363636363636364,0.13462023812294371,0.11863550642551385,0.5384615384615384,1.0,0.46153846153846156
5,bin_adx_14+bin_stoch_5+bin_crude_oil_ret10+bin_gap_up+bin_pcr,33,0.6363636363636364,0.15016707876808535,0.11863550642551385,0.5238095238095238,0.8333333333333334,0.30952380952380953
4,bin_adx_14+bin_stoch_5+bin_rsi_5+bin_above_ema200,99,0.6363636363636364,0.14485225262826043,0.0060468553807150275,0.6056338028169014,0.7142857142857143,0.10865191146881292
5,bin_adx_14+bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret5+bin_above_ema200,22,0.6363636363636364,0.16135397994811654,0.20801346649528196,0.5714285714285714,0.75,0.1785714285714286
5,bin_adx_14+bin_pcr_vs_avg+bin_stoch_5+bin_prior_week_bull+bin_pcr,55,0.6363636363636364,0.07795359845221152,0.04199181746979184,0.5666666666666667,0.72,0.15333333333333332
4,bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret5+bin_above_ema200,85,0.6352941176470588,0.1709381400996658,0.011741862865449417,0.6,0.6857142857142857,0.08571428571428574
3,bin_adx_14+bin_stoch_5+bin_above_ema200,126,0.6349206349206349,0.1705495592038655,0.002154887420773052,0.6111111111111112,0.6944444444444444,0.08333333333333326
5,bin_gap_pct+bin_stoch_5+bin_crude_oil_ret5+bin_prior_week_bull+bin_pcr,63,0.6349206349206349,0.06840488293378644,0.031055733562466954,0.5555555555555556,0.8333333333333334,0.2777777777777778
5,bin_gap_pct+bin_stoch_5+bin_crude_oil_ret5+bin_consec_up+bin_pcr,63,0.6349206349206349,0.06840488293378644,0.031055733562466954,0.5555555555555556,0.8333333333333334,0.2777777777777778
5,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_crude_oil_ret5+bin_above_ema200,52,0.6346153846153846,0.1750373267523221,0.051241194417151525,0.5675675675675675,0.8,0.2324324324324325
5,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_gap_up+bin_above_ema200,52,0.6346153846153846,0.2075165553416655,0.051241194417151525,0.5833333333333334,0.75,0.16666666666666663
5,bin_adx_14+bin_gap_pct+bin_stoch_5+bin_crude_oil_ret10+bin_above_ema200,30,0.6333333333333333,0.1537124778795103,0.14702148837075013,0.5217391304347826,1.0,0.4782608695652174
5,bin_adx_14+bin_gap_pct+bin_stoch_5+bin_crude_oil_ret10+bin_gap_up,30,0.6333333333333333,0.0887833675156898,0.14702148837075013,0.5454545454545454,0.875,0.3295454545454546
5,bin_adx_14+bin_gap_pct+bin_stoch_5+bin_crude_oil_ret10+bin_pcr,30,0.6333333333333333,0.2057045990797453,0.14702148837075013,0.5217391304347826,1.0,0.4782608695652174
5,bin_crude_oil_ret10+bin_gap_up+bin_prior_week_bull+bin_consec_up+bin_pcr,79,0.6329113924050633,0.0867539870325196,0.017161946854634597,0.5862068965517241,0.7619047619047619,0.17569786535303777
4,bin_pcr_vs_avg+bin_crude_oil_ret5+bin_above_ema200+bin_pcr,79,0.6329113924050633,0.08889520625259188,0.017161946854634597,0.58,0.7241379310344828,0.1441379310344828
4,bin_stoch_5+bin_crude_oil_ret10+bin_above_ema200+bin_pcr,79,0.6329113924050633,0.10249097850526397,0.017161946854634597,0.6071428571428571,0.6956521739130435,0.08850931677018636
4,bin_crude_oil_ret10+bin_gap_up+bin_prior_week_bull+bin_pcr,79,0.6329113924050633,0.0867539870325196,0.017161946854634597,0.5862068965517241,0.7619047619047619,0.17569786535303777
4,bin_crude_oil_ret10+bin_gap_up+bin_consec_up+bin_pcr,79,0.6329113924050633,0.0867539870325196,0.017161946854634597,0.5862068965517241,0.7619047619047619,0.17569786535303777
5,bin_adx_14+bin_stoch_5+bin_rsi_5+bin_above_ema200+bin_pcr,49,0.6326530612244898,0.17238663578300434,0.06259304672209856,0.5666666666666667,0.7368421052631579,0.1701754385964912
5,bin_gap_pct+bin_stoch_5+bin_crude_oil_ret10+bin_gap_up+bin_pcr,49,0.6326530612244898,0.10820663478052386,0.06259304672209856,0.5428571428571428,0.8571428571428571,0.3142857142857143
5,bin_gap_pct+bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret10+bin_rsi_5,49,0.6326530612244898,0.21650099547956314,0.06259304672209856,0.5625,0.7647058823529411,0.20220588235294112
5,bin_gap_pct+bin_stoch_5+bin_crude_oil_ret10+bin_crude_oil_ret5+bin_pcr,49,0.6326530612244898,0.07970810581973403,0.06259304672209856,0.5405405405405406,0.9166666666666666,0.37612612612612606
5,bin_adx_14+bin_stoch_5+bin_above_ema200+bin_prior_week_bull+bin_consec_up,117,0.6324786324786325,0.16086500326087427,0.0037370739160037946,0.6024096385542169,0.7058823529411765,0.1034727143869596
4,bin_adx_14+bin_stoch_5+bin_above_ema200+bin_consec_up,117,0.6324786324786325,0.16086500326087427,0.0037370739160037946,0.6024096385542169,0.7058823529411765,0.1034727143869596
4,bin_adx_14+bin_stoch_5+bin_above_ema200+bin_prior_week_bull,117,0.6324786324786325,0.16086500326087427,0.0037370739160037946,0.6024096385542169,0.7058823529411765,0.1034727143869596
4,bin_gap_pct+bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret10,68,0.6323529411764706,0.18422425799619727,0.02794826133302528,0.5918367346938775,0.7368421052631579,0.1450053705692803
4,bin_pcr_vs_avg+bin_crude_oil_ret5+bin_above_ema200+bin_prior_week_bull,87,0.632183908045977,0.13954703321407122,0.012810897389078353,0.5769230769230769,0.7142857142857143,0.13736263736263743
5,bin_pcr_vs_avg+bin_crude_oil_ret5+bin_above_ema200+bin_prior_week_bull+bin_consec_up,87,0.632183908045977,0.13954703321407122,0.012810897389078353,0.5769230769230769,0.7142857142857143,0.13736263736263743
4,bin_pcr_vs_avg+bin_crude_oil_ret5+bin_above_ema200+bin_consec_up,87,0.632183908045977,0.13954703321407122,0.012810897389078353,0.5769230769230769,0.7142857142857143,0.13736263736263743
5,bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret10+bin_above_ema200+bin_prior_week_bull,76,0.631578947368421,0.17948280159648344,0.02075841619774402,0.58,0.7307692307692307,0.15076923076923077
5,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_above_ema200+bin_prior_week_bull,57,0.631578947368421,0.16894671505975142,0.04594980947936801,0.5609756097560976,0.8125,0.2515243902439024
5,bin_adx_14+bin_gap_pct+bin_pcr_vs_avg+bin_stoch_5+bin_gap_up,38,0.631578947368421,0.10061681228002263,0.10552787816679318,0.64,0.6153846153846154,0.024615384615384595
5,bin_stoch_5+bin_crude_oil_ret10+bin_crude_oil_ret5+bin_gap_up+bin_pcr,57,0.631578947368421,0.09869984067880702,0.04594980947936801,0.5641025641025641,0.7777777777777778,0.2136752136752137
5,bin_adx_14+bin_gap_pct+bin_stoch_5+bin_crude_oil_ret10+bin_prior_week_bull,38,0.631578947368421,0.20428796530761492,0.10552787816679311,0.5517241379310345,0.8888888888888888,0.33716475095785436
5,bin_adx_14+bin_gap_pct+bin_stoch_5+bin_crude_oil_ret10+bin_consec_up,38,0.631578947368421,0.20428796530761492,0.10552787816679311,0.5517241379310345,0.8888888888888888,0.33716475095785436
5,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_above_ema200+bin_consec_up,57,0.631578947368421,0.16894671505975142,0.04594980947936801,0.5609756097560976,0.8125,0.2515243902439024
4,bin_adx_14+bin_pcr_vs_avg+bin_stoch_5+bin_pcr,57,0.631578947368421,0.10277435669139864,0.04594980947936801,0.5625,0.72,0.15749999999999997
5,bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret10+bin_above_ema200+bin_consec_up,76,0.631578947368421,0.17948280159648344,0.02075841619774402,0.58,0.7307692307692307,0.15076923076923077
5,bin_gap_pct+bin_pcr_vs_avg+bin_stoch_5+bin_above_ema200+bin_pcr,84,0.6309523809523809,0.19935060284184575,0.015464369458543093,0.5818181818181818,0.7241379310344828,0.14231974921630097
5,bin_gap_pct+bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret5+bin_consec_up,65,0.6307692307692307,0.08999085818314913,0.03390287288216067,0.5777777777777777,0.75,0.17222222222222228
5,bin_gap_pct+bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret5+bin_prior_week_bull,65,0.6307692307692307,0.08999085818314913,0.03390287288216067,0.5777777777777777,0.75,0.17222222222222228
5,bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret10+bin_crude_oil_ret5+bin_above_ema200,65,0.6307692307692307,0.15448093953386804,0.03390287288216067,0.5952380952380952,0.6956521739130435,0.10041407867494823
3,bin_pcr_vs_avg+bin_crude_oil_ret10+bin_rsi_5,73,0.6301369863013698,0.1438498459222925,0.0251172372672251,0.5777777777777777,0.7142857142857143,0.13650793650793658
4,bin_pcr_vs_avg+bin_crude_oil_ret10+bin_rsi_5+bin_consec_up,73,0.6301369863013698,0.1438498459222925,0.0251172372672251,0.5777777777777777,0.7142857142857143,0.13650793650793658
4,bin_pcr_vs_avg+bin_crude_oil_ret10+bin_rsi_5+bin_prior_week_bull,73,0.6301369863013698,0.1438498459222925,0.0251172372672251,0.5777777777777777,0.7142857142857143,0.13650793650793658
5,bin_pcr_vs_avg+bin_crude_oil_ret10+bin_rsi_5+bin_prior_week_bull+bin_consec_up,73,0.6301369863013698,0.1438498459222925,0.0251172372672251,0.5777777777777777,0.7142857142857143,0.13650793650793658
3,bin_adx_14+bin_pcr_vs_avg+bin_stoch_5,81,0.6296296296296297,0.1294976509270032,0.018671800298482144,0.574468085106383,0.7058823529411765,0.13141426783479349
5,bin_adx_14+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_crude_oil_ret5+bin_above_ema200,27,0.6296296296296297,0.17131040196416425,0.18278223155607315,0.5333333333333333,0.75,0.21666666666666667
5,bin_pcr_vs_avg+bin_crude_oil_ret5+bin_rsi_5+bin_gap_up+bin_consec_up,62,0.6290322580645161,0.12318264556209517,0.041147928962741276,0.6285714285714286,0.6296296296296297,0.0010582010582010914
4,bin_pcr_vs_avg+bin_crude_oil_ret5+bin_rsi_5+bin_gap_up,62,0.6290322580645161,0.12318264556209517,0.041147928962741276,0.6285714285714286,0.6296296296296297,0.0010582010582010914
5,bin_stoch_5+bin_crude_oil_ret10+bin_rsi_5+bin_gap_up+bin_above_ema200,62,0.6290322580645161,0.13972245166831496,0.041147928962741276,0.6,0.6818181818181818,0.08181818181818179
5,bin_gap_pct+bin_stoch_5+bin_crude_oil_ret5+bin_above_ema200+bin_pcr,62,0.6290322580645161,0.12679755249585714,0.041147928962741276,0.5555555555555556,0.8235294117647058,0.26797385620915026
5,bin_pcr_vs_avg+bin_crude_oil_ret5+bin_rsi_5+bin_gap_up+bin_prior_week_bull,62,0.6290322580645161,0.12318264556209517,0.041147928962741276,0.6285714285714286,0.6296296296296297,0.0010582010582010914
5,bin_gap_pct+bin_crude_oil_ret10+bin_above_ema200+bin_prior_week_bull+bin_pcr,62,0.6290322580645161,0.09093697254335488,0.041147928962741276,0.5625,0.8571428571428571,0.2946428571428571
5,bin_gap_pct+bin_crude_oil_ret10+bin_above_ema200+bin_consec_up+bin_pcr,62,0.6290322580645161,0.09093697254335488,0.041147928962741276,0.5625,0.8571428571428571,0.2946428571428571
5,bin_adx_14+bin_gap_pct+bin_crude_oil_ret5+bin_gap_up+bin_above_ema200,35,0.6285714285714286,0.18151954631604872,0.1300268962838603,0.56,0.8,0.24
4,bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret5+bin_rsi_5,70,0.6285714285714286,0.08578174032103575,0.03040225478570799,0.5952380952380952,0.6785714285714286,0.08333333333333337
5,bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret5+bin_rsi_5+bin_consec_up,70,0.6285714285714286,0.08578174032103575,0.03040225478570799,0.5952380952380952,0.6785714285714286,0.08333333333333337
5,bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret5+bin_rsi_5+bin_prior_week_bull,70,0.6285714285714286,0.08578174032103575,0.03040225478570799,0.5952380952380952,0.6785714285714286,0.08333333333333337
5,bin_pcr_vs_avg+bin_crude_oil_ret5+bin_gap_up+bin_above_ema200+bin_consec_up,70,0.6285714285714286,0.09234901089300711,0.03040225478570799,0.6,0.6666666666666666,0.06666666666666665
5,bin_pcr_vs_avg+bin_crude_oil_ret5+bin_gap_up+bin_above_ema200+bin_prior_week_bull,70,0.6285714285714286,0.09234901089300711,0.03040225478570799,0.6,0.6666666666666666,0.06666666666666665
4,bin_adx_14+bin_stoch_5+bin_crude_oil_ret10+bin_gap_up,43,0.627906976744186,0.04778702895604574,0.0937294114660999,0.5384615384615384,0.7647058823529411,0.2262443438914027
4,bin_stoch_5+bin_crude_oil_ret5+bin_above_ema200+bin_pcr,86,0.627906976744186,0.11180105009557961,0.01677965984856664,0.5892857142857143,0.7,0.11071428571428565
5,bin_adx_14+bin_crude_oil_ret5+bin_gap_up+bin_above_ema200+bin_consec_up,43,0.627906976744186,0.09999490937478674,0.0937294114660999,0.5769230769230769,0.7058823529411765,0.12895927601809964
5,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret5+bin_rsi_5+bin_gap_up,43,0.627906976744186,0.16176248389067036,0.0937294114660999,0.5769230769230769,0.7058823529411765,0.12895927601809964
5,bin_adx_14+bin_crude_oil_ret5+bin_gap_up+bin_above_ema200+bin_prior_week_bull,43,0.627906976744186,0.09999490937478674,0.0937294114660999,0.5769230769230769,0.7058823529411765,0.12895927601809964
4,bin_adx_14+bin_gap_pct+bin_pcr_vs_avg+bin_gap_up,43,0.627906976744186,0.07093174086773142,0.0937294114660999,0.6206896551724138,0.6428571428571429,0.022167487684729092
5,bin_pcr_vs_avg+bin_stoch_5+bin_above_ema200+bin_prior_week_bull+bin_pcr,110,0.6272727272727273,0.18351191629348204,0.0070176715937098275,0.6029411764705882,0.6666666666666666,0.06372549019607843
5,bin_pcr_vs_avg+bin_stoch_5+bin_above_ema200+bin_consec_up+bin_pcr,110,0.6272727272727273,0.18351191629348204,0.0070176715937098275,0.6029411764705882,0.6666666666666666,0.06372549019607843
4,bin_adx_14+bin_pcr_vs_avg+bin_prior_week_bull+bin_pcr,59,0.6271186440677966,0.021377385091752472,0.04996924674306582,0.5454545454545454,0.7307692307692307,0.1853146853146853
4,bin_adx_14+bin_pcr_vs_avg+bin_consec_up+bin_pcr,59,0.6271186440677966,0.021377385091752472,0.04996924674306582,0.5454545454545454,0.7307692307692307,0.1853146853146853
5,bin_gap_pct+bin_crude_oil_ret5+bin_gap_up+bin_consec_up+bin_pcr,59,0.6271186440677966,0.1368476865621307,0.04996924674306582,0.5476190476190477,0.8235294117647058,0.27591036414565817
5,bin_pcr_vs_avg+bin_stoch_5+bin_crude_oil_ret5+bin_rsi_5+bin_gap_up,59,0.6271186440677966,0.13912982224085485,0.04996924674306573,0.6176470588235294,0.64,0.022352941176470575
5,bin_gap_pct+bin_crude_oil_ret5+bin_gap_up+bin_prior_week_bull+bin_pcr,59,0.6271186440677966,0.1368476865621307,0.04996924674306582,0.5476190476190477,0.8235294117647058,0.27591036414565817
5,bin_adx_14+bin_pcr_vs_avg+bin_prior_week_bull+bin_consec_up+bin_pcr,59,0.6271186440677966,0.021377385091752472,0.04996924674306582,0.5454545454545454,0.7307692307692307,0.1853146853146853
5,bin_gap_pct+bin_crude_oil_ret10+bin_prior_week_bull+bin_consec_up+bin_pcr,67,0.6268656716417911,0.10998050828681205,0.03681310092558415,0.5490196078431373,0.875,0.3259803921568627
4,bin_gap_pct+bin_crude_oil_ret10+bin_consec_up+bin_pcr,67,0.6268656716417911,0.10998050828681205,0.03681310092558415,0.5490196078431373,0.875,0.3259803921568627
4,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_prior_week_bull,67,0.6268656716417911,0.1800716612362812,0.03681310092558415,0.5625,0.7894736842105263,0.22697368421052633
5,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_prior_week_bull+bin_consec_up,67,0.6268656716417911,0.1800716612362812,0.03681310092558415,0.5625,0.7894736842105263,0.22697368421052633
4,bin_gap_pct+bin_pcr_vs_avg+bin_crude_oil_ret10+bin_consec_up,67,0.6268656716417911,0.1800716612362812,0.03681310092558415,0.5625,0.7894736842105263,0.22697368421052633
5,bin_pcr_vs_avg+bin_crude_oil_ret10+bin_crude_oil_ret5+bin_above_ema200+bin_consec_up,67,0.6268656716417911,0.13838721612607394,0.03681310092558415,0.5813953488372093,0.7083333333333334,0.12693798449612403
5,bin_pcr_vs_avg+bin_crude_oil_ret10+bin_crude_oil_ret5+bin_above_ema200+bin_prior_week_bull,67,0.6268656716417911,0.13838721612607394,0.03681310092558415,0.5813953488372093,0.7083333333333334,0.12693798449612403
4,bin_gap_pct+bin_crude_oil_ret10+bin_prior_week_bull+bin_pcr,67,0.6268656716417911,0.10998050828681205,0.03681310092558415,0.5490196078431373,0.875,0.3259803921568627
5,bin_adx_14+bin_stoch_5+bin_crude_oil_ret5+bin_gap_up+bin_prior_week_bull,40,0.625,0.18003001783288813,0.11492787448834069,0.5833333333333334,0.6875,0.10416666666666663
5,bin_gap_pct+bin_crude_oil_ret10+bin_crude_oil_ret5+bin_consec_up+bin_pcr,56,0.625,0.036073102664915216,0.060717716700672525,0.5454545454545454,0.9166666666666666,0.3712121212121212
